text_segment,articles,compliance
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"In the event of a known security or virus threat, we may collect information on the web content you view.
",Article 9 - Processing of special categories of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"The Cookies enable the system to recognize the person or their computer when they return to the Site.
",Article 5 - Principles relating to processing of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"How we use Cookies, Web Beacons and other Technologies:  We use these technologies to provide you a richer and more personalized consumer experience.
",Article 5 - Principles relating to processing of personal data ,compliant
"We may use web beacons to deliver or communicate with cookies, to count users who have visited a web page, and to understand usage patterns.
",Article 5 - Principles relating to processing of personal data ,compliant
"Therefore, we do not trade, sell or lease personal information entrusted to us.
",Article 46 - Transfers subject to appropriate safeguards ,compliant
"For example, we use e-mail addresses to send Independent Beauty Consultants, consumers, employees and job applicants information they have requested.
",Article 5 - Principles relating to processing of personal data ,compliant
"Mary Kay is proud to support the efforts of Mary Kay Independent Beauty Consultants through programs such as Personal Web Sites that allow Independent Beauty Consultants an opportunity to reach out to their customers through online tools and convenient round the clock access to information about Mary Kay® products and services offered to you by the Independent Beauty Consultant.
",Article 5 - Principles relating to processing of personal data ,compliant
"In order to provide you up-to-date product and business information for the efficient functioning of your Mary Kay business, Mary Kay collects the following information from or about you:
",Article 5 - Principles relating to processing of personal data ,compliant
"Data may be transferred to a vendor or business partner to provide services for Mary Kay, such as mailing information or samples.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"If you have any concerns or questions about the security of your information in connection with Mary Kay or any of our web sites, or if you have any additional questions relating to Privacy at Mary Kay please contact Customer Service in your market or:
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"You are leaving the ditech website and linking to the website of Assurant Insurance Agency.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"You provide certain personal information to FanDuel when choosing to participate in the various activities on the Service such as registering for an account, participating in contests, posting messages, taking advantage of promotions, responding to surveys or subscribing to newsletters or other mailing lists.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"Web Beacons) which are used to track the online usage patterns of our users.
",Article 5 - Principles relating to processing of personal data ,compliant
"4.10 FanDuel also reserves the right to disclose personal information that FanDuel believes, in good faith, is appropriate or necessary to enforce our Terms of Use, take precautions against liability or harm, to investigate and respond to third-party claims or allegations, to respond to court orders or official requests, to comply with state and federal regulations, including but not limited to sharing with appropriate tax authorities, to protect the security or integrity of our Service, to report violations of FanDuel’s eligibility rules to third parties, including employers of individuals affiliated with other daily fantasy sites, and to protect the rights, property, or safety of FanDuel, our users or others.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"In such circumstances we shall collect the information provided in the completed survey;
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"(a) When you submit a payment request on our site (including when making purchases from our online store, or when purchasing zGold or zSilver), we pass your payment information (including information about your past transactions, the current transaction, your Razer ID, credit card details and IP address) to a third party service provider (Cashshield http://www.cashshield.com ) which conducts anti-fraud checks on our behalf.
",Article 9 - Processing of special categories of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We may use your IP address to help diagnose problems with our server and to administer our web site.
",Article 9 - Processing of special categories of personal data ,compliant
"Your IP address may also be used to gather broad demographic information and to recognize customer traffic patterns and site usage.
",Article 9 - Processing of special categories of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"These services provide information to us about you and your use of our websites and applications.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"If you contact us, we collect the information and contact details you provide to us.
",Article 9 - Processing of special categories of personal data ,compliant
"Some of our infrastructure uses this data to determine if the infrastructure is operating correctly and serving your visit without errors.
",Article 5 - Principles relating to processing of personal data ,compliant
"We may also ask you for information when you enter a contest or promotion sponsored by us, and when you report a problem with our Website.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We use Google Analytics’ 3rd-party audience data such as age, gender and interests to better understanding the behavior of our customers and work with companies that collect information about your online activities to provide advertising targeted to suit your interests and preferences.
",Article 5 - Principles relating to processing of personal data ,compliant
"We may share technical or aggregate information, such as type of pages viewed and categories of interest, from our Site with these service providers and advertisers for their use in displaying ads on our Site.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"Use of cookies makes web-surfing easier by performing certain functions such as saving your passwords, your personal preferences regarding your use of the particular website and to make sure you don't see the same ad repeatedly.
",Article 5 - Principles relating to processing of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We may use the location information collected from your Device or photos to enhance your use of the Application by providing you with relevant content and contextual advertising.
",Article 5 - Principles relating to processing of personal data ,compliant
"In addition to the data uses described above, we may use the information collected through cookies and other automated means to uniquely identify the electronic shopping basket you may create on our Site and enable you to retrieve shopping baskets you previously created.
",Article 9 - Processing of special categories of personal data ,compliant
"To the extent that the CTA discloses information to third-party contractors or other regional transportation agencies for the management and promotion of CTA and other regional transit services, or to administer fare media programs, those third parties will be required to follow this privacy policy.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"We collect information from you when you or enter information on our site.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"Google, as a third party vendor, uses cookies to serve ads on our site.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"If you believe that we have collected information about a child under 16, please contact us at privacy@HiConversion.com, so that we may delete the information.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"Our customers can use the tools we provide, as well as tools provided by third parties, to collect Navigational Information when you visit their webpages on the Subscription Service.
",Article 9 - Processing of special categories of personal data ,compliant
"We can also remember your preferences, such as the text size, font and other customizable aspects of the Website.
",Article 9 - Processing of special categories of personal data ,compliant
"Functionality cookies may also be able to keep track of the products or videos consulted to avoid repetition.
",Article 5 - Principles relating to processing of personal data ,compliant
"We use cookies, clear gifs, and log file information to: (a) remember information so that you will not have to re-enter it during your visit or the next time you visit the site; (b) provide custom, personalized content and information; (c) monitor the effectiveness of our Service; (d) monitor aggregate metrics such as total number of visitors, traffic, and demographic patterns; (e) diagnose or fix technology problems reported by our users or engineers that are associated with certain IP addresses; (f) help you efficiently access your information after you sign in; (h) track User Content and users to the extent necessary to comply as a service provider with the Digital Millennium Copyright Act; and (i) enhance our Website security.
",Article 5 - Principles relating to processing of personal data ,compliant
"If you ask us to delete your personal information at an earlier time, we will delete all information we hold on you within 30 days, save for information which is reasonable for us to retain in order to operate our Website or information we are required to retain by law.
",Article 17 - Right to erasure (right to be forgotten) ,compliant
"By providing us with your email address (including by “following,” “liking,” linking your account to the NationBuilder service or other Services, etc., on a third party website or network), you consent to our using the email address to send you Service-related notices, including any notices required by law, in lieu of communication by postal mail.
",Article 9 - Processing of special categories of personal data ,compliant
"We may use your email address to send you other messages or content, such as, but not limited to, newsletters, additions or changes to features of the Service, or special offers.
",Article 5 - Principles relating to processing of personal data ,compliant
"This allows NewsAndPromotions.com to track certain websites an individual visits online.
",Article 5 - Principles relating to processing of personal data ,compliant
"To unsubscribe from a particular list, either (1) send an email to info@NewsAndPromotions.com or (2) follow the instructions in each promotional email message sent by NewsAndPromotions.com.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We want to inform you that whenever you visit our Service, we collect information that your browser sends to us that is called Log Data.
",Article 9 - Processing of special categories of personal data ,compliant
"Without any reference to you, we count how many users and how much traffic is passing a specific proxy and a statistic about the usage of our service is generated, for example about the popularity of websites.
",Article 9 - Processing of special categories of personal data ,compliant
"We may assign you one or more unique identifiers to help keep track of your future visits.
",Article 5 - Principles relating to processing of personal data ,compliant
"We operate internationally and may transfer information collected within the European Economic Area and Switzerland to the United States for the purposes described in this policy.
",Article 45 - Transfers on the basis of an adequacy decision ,compliant
"You acknowledge that this information may be personal to you, and by creating an account on the Services and providing Personal Information to us, you allow others, including us, to identify you and therefore may not be anonymous .
",Article 5 - Principles relating to processing of personal data ,compliant
"You may also choose to provide us with Personally Identifiable Information in your User Content.
",Article 9 - Processing of special categories of personal data ,compliant
"When You use our Service, we may collect and store information about Your use, including the following:
",Article 9 - Processing of special categories of personal data ,compliant
"They may also use other technologies (such as cookies, JavaScript, or web beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.
",Article 5 - Principles relating to processing of personal data ,compliant
"You may change your consent decision at any time by clicking here .
",Article 7 - Conditions for consent ,compliant
"Share anonymous aggregate information (not personally identifiable information), such as demographics and service usage statistics, with Publishers, advertisers, sponsors or other organisations.
",Article 9 - Processing of special categories of personal data ,compliant
"We carefully select our data storage partners based primarily on their level of security, reliability and experience in the storage and treatment of data, including personal information.
",Article 46 - Transfers subject to appropriate safeguards ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"Provide you with a coupon (or another discount) and track your food preferences for such coupons
",Article 5 - Principles relating to processing of personal data ,compliant
"We collect this personally identifiable information when you, at any point, manually enter it into any online form available on the Site or voluntarily submit it to us in another manner.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may also store your personally identifiable information in our systems for use in other ways as described in this Policy.
",Article 5 - Principles relating to processing of personal data ,compliant
"For example, we log your IP address in order to help us diagnose problems with our server, administer the Site and track usage statistics.
",Article 5 - Principles relating to processing of personal data ,compliant
"We match IP addresses to completed User registration forms for validation and error checking purposes.
",Article 5 - Principles relating to processing of personal data ,compliant
"We employ software technology that enables us to track certain aspects of a User's visit to the Site.
",Article 5 - Principles relating to processing of personal data ,compliant
"In addition, if we send e-mails to you, you may opt out of receiving non-administrative e-mails from us simply by responding to the opt-out link provided on all e-mail communications from CareerBoutique.
",Article 21 - Right to object ,compliant
"We may also ask you for information when you enter a contest or promotion sponsored by us, and when you report a problem with our Website.
",Article 9 - Processing of special categories of personal data ,compliant
"We will collect personal information   from you whenever you enter the online contests that we occasionally offer on   the website.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"In   addition, if you elect to register for one of the online sweepstakes or   promotions that we offer at the Website, cookies might allow us to associate   your navigational information with your registration information.
",Article 9 - Processing of special categories of personal data ,compliant
"If you would prefer that we not share your name and   mailing address with third parties to receive promotional offers, you have the   option to opt out of such sharing.
",Article 21 - Right to object ,compliant
"You can exercise your right to prevent such processing by changing your account settings.
",Article 15 - Right of access by the data subject ,compliant
"To track and analyze non-identifying and aggregate usage and  volume statistical information from our visitors and customers and provide such  information to third parties.
",Article 5 - Principles relating to processing of personal data ,compliant
"We use non-personally  identifiable information collected on the Sites in the manner disclosed above.
",Article 5 - Principles relating to processing of personal data ,compliant
"By using these Sites or providing  personally identifiable information to us you agree that we can communicate  with you electronically regarding security, privacy and administrative issues  relating to your use of these Sites.
",Article 5 - Principles relating to processing of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"You can easily request Us to delete or stop processing Your Personal Data;
",Article 17 - Right to erasure (right to be forgotten) ,compliant
"We collect information from you at various times when you request and activate DIRECTV service, add or change any equipment, programming package or other service, or use certain features of our products and services, including through a DIRECTV Receiver, Authorized Device, or Authorized Application.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"For example, we share your information with servicers that provide bill processing, technical assistance, debt collection, advertising, service and product analytics, fraud protection, credit risk reduction, and other support services on our behalf, and also to servicers that provide services through DIRECTV to our subscribers in order to coordinate delivery or billing, and to deliver advertisements in our products and services.
",Article 13 - Information to be provided where personal data are collected from the data subject ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"Please note that third parties may collect personal information about your online activities over time and across different websites when you visit our website or other online websites and services.
",Article 9 - Processing of special categories of personal data ,compliant
"For example, we use performance cookies to keep track of which pages are most popular, which method of linking between pages is most effective, and to determine why some pages are producing error messages.
",Article 5 - Principles relating to processing of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
"To keep your Personal Information accurate, current, and complete, please contact us as specified below.
",Article 15 - Right of access by the data subject ,compliant
"Your opt out preferences will take effect within 10 days of receipt of your request.
",Article 18 - Right to restriction of processing ,compliant
"While we may collect or log this information, we do not identify you except if we believe doing so will help us better respond to a request you have made such as for a quote, identification of a local dealer, or similar request.
",Article 9 - Processing of special categories of personal data ,compliant
"We collect Personal Information from you when you voluntarily provide such information, such as when you contact us with inquiries, subscribe to our or a Privy End Customer’s e-mail newsletter, register for access to the Services or use certain Services.
",Article 14 - Information to be provided where personal data have not been obtained from the data subject ,compliant
"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.
",Article 5 - Principles relating to processing of personal data ,compliant
"Aggregated Personal Information: In an ongoing effort to better understand and serve the users of the Services, Privy often conducts research on its customer demographics, interests and behavior based on the Personal Information and other information provided to us.
",Article 5 - Principles relating to processing of personal data ,compliant
